timestamp,company_name,city,website,email_found,method
2026-03-19T04:06:12.588722,Brainstorm Therapy Services,Denver,https://www.brainstormtherapyservices.com/,N/A,not_found
2026-03-19T04:07:16.423297,Speech Therapy with Amy,Orange County,https://www.speechtherapywithamy.com/,N/A,not_found
2026-03-19T04:07:20.219860,Avid Speech Therapy,Orange County,https://avidspeech.com/,info@avidspeech.com,regex_contact
2026-03-19T04:07:21.117735,Small Talk OC,Orange County,https://www.smalltalkoc.com/,natalie@smalltalkoc.com,regex_homepage
2026-03-19T04:07:25.014402,A.S.K. Therapy LLC,Washington,https://weaskspeech.com/,N/A,not_found
2026-03-19T04:07:25.842708,Speech Therapy DC,Washington,https://speechtherapydc.com/,N/A,not_found
2026-03-19T04:07:27.832884,Grusecki Audiology,Surprise,https://gruseckiaudiology.com/,N/A,not_found
2026-03-19T04:07:28.834775,Tinnitus & Hearing Center of Arizona,Phoenix,https://www.tinnitusaz.com/,N/A,not_found
2026-03-19T04:07:30.644507,Arizona Hearing Center,Phoenix,https://www.azhear.com/,N/A,not_found
2026-03-19T04:07:33.717290,Oliver Audiology,San Diego,https://oliveraud.com/,N/A,not_found
2026-03-19T04:07:35.833308,Professional Hearing Service,Atlanta,https://atlhearing.net/,N/A,not_found
2026-03-19T04:07:38.850969,Hearing Health Center of Houston,Houston,https://hearinghealthhouston.com/,N/A,not_found
2026-03-19T04:07:41.445335,Hearing Aid Express,Bellaire,https://hearingaidexpress.com/,N/A,not_found
2026-03-19T04:07:42.793427,Minnesota Hearing Aid Professionals,Minneapolis,https://www.mhapi.com/,N/A,not_found
2026-03-19T04:07:43.744178,HearSmart Audiology,Boston,http://www.hearsmartaudiology.com/,N/A,not_found
2026-03-19T04:07:45.114762,MD Today Urgent Care,San Diego,https://mdtoday.com/,N/A,not_found
2026-03-19T04:07:46.620011,Golden Physicians Medical Group,San Diego,https://gpmedicalgroup.com/,N/A,not_found
2026-03-19T04:08:39.358682,Perlman Clinic,San Diego,https://www.perlmanclinic.com/,info@perlmanclinic.com,regex_contact
2026-03-19T04:08:40.297712,MedNOW Clinics,Denver,https://www.mednowclinics.com/,info@mednowclinics.com,regex_homepage
2026-03-19T04:08:41.509283,AM/PM Walk-In Urgent Care,Bergenfield,https://www.ampmwalkinurgentcare.com/,N/A,not_found
2026-03-19T04:08:43.250931,LX Medical,Minneapolis,https://lx-medical.com/,N/A,not_found
2026-03-19T04:08:46.324325,Dr. Fritz Arnason Concierge Medicine,Minneapolis,https://northmemorial.com/doctor/arnason-fritz/,N/A,not_found
2026-03-19T04:08:47.605459,Lutanen Health,Boston,https://lutanen.com/,N/A,not_found
2026-03-19T04:08:48.968811,Classic Healthcare,Boston,https://classichealthcare.com/,N/A,not_found
2026-03-19T04:08:50.183481,Colorado Center for Medical Excellence,Denver,https://www.coloradocme.com/,N/A,not_found
2026-03-19T04:09:55.212989,The Agatston Center,Miami Beach,https://www.theagatstoncenter.com/,N/A,not_found
2026-03-19T04:09:56.054398,Dr. Elliot Dinetz ConciergeMD,Miami,https://www.elliotdinetz.com/,info@elliotdinetz.com,regex_homepage
2026-03-19T04:09:57.546684,Praeventus Health,Washington,https://www.praeventushealth.com/,N/A,not_found
2026-03-19T04:09:58.793668,Total Access Medical,Philadelphia,https://www.totalaccessmedical.com/,N/A,not_found
2026-03-19T04:09:59.574355,Dr. John L. Sabatini PC,Yardley,https://www.docsab.com/,N/A,not_found
2026-03-19T04:10:00.400623,Oak Tree Developmental Center,Chicago,https://www.oaktreekids.com/,oaktree@oaktreekids.com,regex_homepage
2026-03-19T04:10:02.778813,Blossom Therapy,Chicago,https://blossomtherapychicago.com/,N/A,not_found
2026-03-19T04:10:05.464467,Crossroads Speech and OT,Chicago,https://crossroadsspeechtherapy.com/,N/A,not_found
2026-03-19T04:10:06.566185,PLAYmatters,Atlanta,https://www.playmatterstherapy.com/,N/A,not_found
2026-03-19T04:10:09.547316,Kids Can Therapy,Atlanta,https://www.kids-can.com/,N/A,not_found
2026-03-19T04:10:10.970452,The Speech Emporium,Houston,https://www.thespeechemporium.com/,N/A,not_found
2026-03-19T04:10:15.778033,North Star Pediatric Speech Therapy,Houston,https://northstarpediatricspeechtherapy.com/,N/A,not_found
2026-03-19T04:11:20.034590,SpeechMonster,Houston,https://speechmonster.com/,N/A,not_found
2026-03-19T04:11:22.475113,Lama Pediatric Therapies,Tampa,https://lamatherapies.com/,N/A,not_found
2026-03-19T04:11:32.256412,Bayside Therapy Specialists,Tampa,https://www.baysidetherapyspecialists.com/,N/A,not_found
2026-03-19T04:11:35.998762,Tampa Children's Therapies,Tampa,https://www.tampachildrenstherapies.com/,N/A,not_found
2026-03-19T04:11:37.387690,Handprints Therapies,Denver,https://handprintstherapies.com/,N/A,not_found
2026-03-19T04:11:40.461529,Rocky Mountain Speech Therapy,Denver,https://rockymountainslp.com/,N/A,not_found
2026-03-19T04:11:42.043209,Colorado Speech Therapy,Denver,https://www.coloradospeech.com/,N/A,not_found
2026-03-19T04:11:44.241858,Affiliated Audiology Consultants,Phoenix,https://www.hearphoenix.com/,N/A,not_found
2026-03-19T04:11:47.054212,Amdahl Hearing,Minneapolis,https://www.amdahlhearing.com/,N/A,not_found
2026-03-19T04:11:49.384000,Tobias & Battite Hearing Wellness,Boston,https://www.tobias-battite.com/,N/A,not_found
2026-03-19T04:11:50.667523,SMILES ON 35th,Seattle,https://www.smileson35th.com/,N/A,not_found
2026-03-19T04:11:52.161797,Espresso Dental,Seattle,https://espressodental.com/,info@weomedia.com,regex_homepage
2026-03-19T04:11:53.085164,Northgate Smiles,Seattle,https://www.northgatesmiles.com/,info@northgatesmiles.com,regex_homepage
2026-03-19T04:11:53.952398,Dental Care Seattle,Seattle,https://www.dentalcareseattle.com/,smiles@dentalcareseattle.com,regex_homepage
2026-03-19T04:12:32.589814,Floss Seattle,Seattle,https://www.flossseattle.com/,info@flossseattle.com,regex_homepage
2026-03-19T04:12:33.424429,Highland West Dental Care,Austin,https://www.highlandwestdentalcare.com/,info@highlandwestdentalcare.com,regex_homepage
2026-03-19T04:12:36.714853,South Austin Dental Associates,Austin,https://southaustindentalassociates.com/,N/A,not_found
2026-03-19T04:12:37.456232,Smile Creations ATX,Austin,https://www.smilecreationsatx.com,info@smilecreationsatx.com,regex_homepage
2026-03-19T04:12:38.444898,Walden Dental,Austin,https://www.waldendentaltx.com/,info@waldendentaltx.com,regex_homepage
2026-03-19T04:12:40.944130,512 Smiles,Austin,https://512smiles.com/,N/A,not_found
2026-03-19T04:12:41.858458,Downtown Dental Associates,Portland,https://portlandor.dental/,info@ddaportland.com,regex_homepage
2026-03-19T04:14:47.267618,RiverPlace Dental,Portland,https://www.riverplacedds.com/,N/A,not_found
2026-03-19T04:14:49.089094,Portland Family Dentistry,Portland,https://portlandfamilydentistry.com/,N/A,not_found
2026-03-19T04:14:50.644219,Bethany Family Dental,Portland,https://bethanyfamilydental.com/,N/A,not_found
2026-03-19T04:14:51.778442,Dalton Hunt Dentistry,Raleigh,https://www.daltonhuntdentistry.com/,N/A,not_found
2026-03-19T04:14:53.853309,Fusion Dental Care,Raleigh,https://fusiondentalcare.com/,N/A,not_found
2026-03-19T04:15:57.227014,Ashley Lloyd DDS,Raleigh,https://www.drashleylloyd.com,N/A,not_found
2026-03-19T04:15:58.674820,Dental Architects of Millcreek,Salt Lake City,https://www.dentalarchitectsofmillcreek.com/,N/A,not_found
2026-03-19T04:15:59.698885,Salt Lake Dental Clinic,Salt Lake City,https://www.slcdental.com/,N/A,not_found
2026-03-19T04:16:05.021961,Natural Smiles Dentistry,Salt Lake City,https://www.naturalsmilesdentistry.com/,N/A,not_found
2026-03-19T04:16:08.265346,Avenues Dentistry,Salt Lake City,https://www.avenuesfamilydentist.com/,N/A,not_found
2026-03-19T04:17:14.566456,Thousand Oaks Dental,San Antonio,https://www.yoursanantoniodentists.com/,N/A,not_found
2026-03-19T04:17:16.431734,Smile Structure Dentistry,San Antonio,https://www.smilestructure.com/,N/A,not_found
2026-03-19T04:17:17.852446,North Babcock Dental Care,San Antonio,https://www.northbabcockdentalcare.com/,N/A,not_found
2026-03-19T04:17:19.490224,LV Smile Designers,Las Vegas,https://www.lvsmiledesigners.com/,N/A,not_found
2026-03-19T04:17:21.257920,Smile Mas Dental,Las Vegas,https://smilemasdental.com,N/A,not_found
2026-03-19T04:17:24.988519,Lone Mountain Dental,Las Vegas,https://lonemtndental.com/,N/A,not_found
2026-03-19T04:17:27.520926,Smiles Today Dental,Las Vegas,https://smilestodaydental.com/,N/A,not_found
2026-03-19T04:17:28.469949,Southern Smiles,Jacksonville,https://www.southernsmilesjax.com/,N/A,not_found
2026-03-19T04:18:31.548011,River City Dental,Jacksonville,https://www.rivercitydentaljax.com/,N/A,not_found
2026-03-19T04:18:33.414118,Vitalize Dental,Jacksonville,https://www.vitalizedentalfl.com/,N/A,not_found
2026-03-19T04:18:36.659628,Glow Medispa,Seattle,https://glowspaseattle.com/,N/A,not_found
2026-03-19T04:18:39.656163,Blue Haven Medical Spa,Seattle,https://www.bluehavenmedicalspa.com/,N/A,not_found
2026-03-19T04:18:42.249779,NuMe Aesthetics,Seattle,https://numeaesthetics.com/,N/A,not_found
2026-03-19T04:18:43.083817,Seattle Aesthetics,Seattle,https://seattleaesthetics.com/,beauty@seattleaesthetics.com,regex_homepage
2026-03-19T04:20:48.338025,Glo Med Spa,Austin,https://www.glomedspaaustin.com/,N/A,not_found
2026-03-19T04:20:49.342112,Bare Body Spa,Austin,https://www.barebodyspa.com/,jeannette@barebodyspa.com,regex_homepage
2026-03-19T04:20:51.107705,Aesthetica Med Spa,Austin,https://amedspa.com/,N/A,not_found
2026-03-19T04:20:52.994394,Simple Radiance Medspa,Austin,https://simpleradianceaustin.com/,N/A,not_found
2026-03-19T04:20:55.092933,Refine Aesthetics,Austin,https://refineaesthetics.com/,N/A,not_found
2026-03-19T04:20:57.617969,Komal Aesthetics & Wellness,Portland,https://www.komalaestheticsandwellness.com/,info@komalaesthetics.com,regex_contact
2026-03-19T04:20:59.572579,West Linn Aesthetics,Portland,https://westlinnaesthetics.com/,N/A,not_found
2026-03-19T04:21:03.584112,Aluma Aesthetic Medicine,Portland,https://alumapdx.com/,N/A,not_found
2026-03-19T04:23:08.920994,La Miel Aesthetics,Raleigh,https://www.lamielaesthetics.com/,N/A,not_found
2026-03-19T04:23:11.337137,The Aesthetics Lounge and Spa,Raleigh,https://raleigh.theaestheticsloungeandspa.com/,N/A,not_found
2026-03-19T04:23:12.457898,Aesthetics by Eileen,Raleigh,https://aesthetics-by-eileen.com/,N/A,not_found
2026-03-19T04:23:39.182181,Beauty CO,Raleigh,https://btyco.com/,hello@beautycoraleigh.com,regex_homepage
2026-03-19T04:23:41.974648,Nuance Aesthetics,Salt Lake City,https://nuanceaesthetics.com/,info@nuanceaesthetics.com,regex_contact
2026-03-19T04:23:42.885942,Anew You Medical Aesthetics,San Antonio,https://anewyousa.com/,vip@anewyousa.com,regex_homepage
2026-03-19T04:23:44.366543,Cutella Med Spa,San Antonio,https://cutellamedspa.com/,N/A,not_found
2026-03-19T04:23:45.523113,BLUME Med Spa,San Antonio,https://mobilemedspasa.com/,N/A,not_found
2026-03-19T04:23:49.000339,My Best Face Forward,San Antonio,https://mybffmedspa.com/,N/A,not_found
2026-03-19T04:23:51.285695,Sinfully Beautiful,Las Vegas,https://sinfully-beautiful.com/,N/A,not_found
2026-03-19T04:23:53.170604,Simply Radiant,Las Vegas,https://simplyradiant-lv.com/,N/A,not_found
2026-03-19T04:23:54.289350,Timeless Med Spa,Jacksonville,https://timelessmedspa.org/,N/A,not_found
2026-03-19T04:23:58.155173,Bartram Spa & Salon,Jacksonville,https://www.bartramspa.com/,N/A,not_found
2026-03-19T04:24:01.151071,Greenwood Heating and Home Services,Seattle,https://greenwoodheating.com/,N/A,not_found
2026-03-19T04:24:05.499481,Brennan Heating,Seattle,https://www.brennanheating.com/,N/A,not_found
2026-03-19T04:24:06.356461,Del's Heating & Air Conditioning,Austin,https://www.delsacservice.com/,N/A,not_found
2026-03-19T04:24:08.335337,Oasis Services LLC,Austin,https://atxoasis.com/,N/A,not_found
2026-03-19T04:24:09.486391,Trusted Heating and Cooling,Austin,https://trustedacaustin.com/,N/A,not_found
2026-03-19T04:24:15.558799,DAMAR Heating Inc,Portland,https://www.damarheating.com/,N/A,not_found
2026-03-19T04:24:18.117670,Advanced Heating & Air Conditioning,Portland,https://advancedheatinginc.com/,N/A,not_found
2026-03-19T04:24:19.092527,Efficiency Heating & Cooling,Portland,https://www.eheatcool.com,service@eheatcool.com,regex_homepage
2026-03-19T04:24:20.391485,Klimatology HVAC,Raleigh,https://www.klimatologyhvac.com/,info@kilmatologyhvac.com,regex_homepage
2026-03-19T04:24:21.359446,Jay's Heating and Cooling,Raleigh,https://www.jaysraleighhvac.com/,jay@jaysraleighhvac.com,regex_homepage
2026-03-19T04:24:22.273967,Allen Kelly & Co.,Raleigh,https://allenkelly.com/,info@allenkelly.com,regex_contact
2026-03-19T04:24:23.514193,Comfort Monster Heating & Air,Raleigh,https://comfortmonster.com/,N/A,not_found
2026-03-19T04:24:24.508922,Hartman Heating Air and Fireplaces,Salt Lake City,https://www.hartmanheating.com/,N/A,not_found
2026-03-19T04:24:25.403660,I Know A Guy HVAC,Salt Lake City,https://www.iknowaguyhvac.com/,N/A,not_found
2026-03-19T04:24:26.980400,Beyer Air Conditioning and Heating,San Antonio,https://beyerairconditioningheating.com/,N/A,not_found
2026-03-19T04:24:32.653681,Westerly Air,San Antonio,https://www.westerlyair.com/,N/A,not_found
2026-03-19T04:24:34.368721,Mr. Wilson Heating & Air Conditioning,San Antonio,https://www.mrwilsonair.com/,N/A,not_found
2026-03-19T04:24:35.595678,Desert West,Las Vegas,https://www.dwsnv.com/,N/A,not_found
2026-03-19T04:24:38.962732,Black Mountain Air,Las Vegas,https://blackmountainair.com/,N/A,not_found
2026-03-19T04:24:42.060783,Tropic Aire,Jacksonville,https://www.tropicaire.net/,N/A,not_found
2026-03-19T04:24:46.236421,AC Systems of Jacksonville,Jacksonville,https://acsystemsofjax.com/,N/A,not_found
2026-03-19T04:24:48.277122,Ideal Conditions Heating & Air,Jacksonville,https://idealconditionsjax.com/,N/A,not_found
2026-03-19T04:24:51.888065,Knockout Plumbing & Mechanical,Seattle,https://knockoutplumbingseattle.com/,info@knockoutplumbingseattle.com,regex_contact
2026-03-19T04:24:52.519475,2 Sons Plumbing,Seattle,https://www.2sonsplumbing.com/,N/A,fetch_failed
2026-03-19T04:24:53.908532,Puget Sound Plumbing & Heating,Seattle,https://pugetsoundplumbing.com/,N/A,not_found
2026-03-19T04:24:56.728212,Quality Plumbing,Seattle,https://qualityplumbing.cc/,N/A,not_found
2026-03-19T04:24:57.594777,Peanut Plumbing,Austin,https://www.peanutplumbingtx.com/,N/A,not_found
2026-03-19T04:24:59.432485,G & M Plumbing Inc,Austin,https://gandmplumbingtx.com/,N/A,not_found
2026-03-19T04:25:00.972194,Chabert Plumbing LLC,Austin,https://chabertplumbing.com/,estimating@chabertplumbing.com,regex_homepage
2026-03-19T04:25:01.931580,All Pro Plumbing Services,Portland,https://allproplumbingpdx.com/,N/A,not_found
2026-03-19T04:25:03.533208,D&F Plumbing Heating and Cooling,Portland,https://dandfplumbing.com/,N/A,not_found
2026-03-19T04:25:04.353472,Crouchley Plumbing Company,Portland,https://crouchleyplumbing.com/,N/A,not_found
2026-03-19T04:26:11.733428,Plumbing Services of Raleigh,Raleigh,https://plumbingservicesraleigh.com/,N/A,not_found
2026-03-19T04:26:12.773845,PipeTechs Plumbing,Raleigh,https://www.pipetechsplumbing.com/,service@pipetechsplumbing.com,regex_homepage
2026-03-19T04:26:14.716116,Cary Plumbing,Raleigh,https://www.caryplumbing.com/,N/A,not_found
2026-03-19T04:26:17.092683,Shamrock Plumbing,Salt Lake City,https://www.shamrockplumbing.net/,N/A,not_found
2026-03-19T04:26:18.367799,Millcreek Plumbing,Salt Lake City,https://millcreekplumbinginc.com/,N/A,not_found
2026-03-19T04:26:21.839720,Neerings Plumbing,Salt Lake City,https://neeringsplumbing.com/,N/A,not_found
2026-03-19T04:26:24.975735,Reliant Plumbing,San Antonio,https://reliantplumbing.com/,N/A,not_found
2026-03-19T04:26:26.123555,Chavarria's Plumbing of SA,San Antonio,https://chavarriasplumbingsa.com/,N/A,not_found
2026-03-19T04:26:27.337944,J.R.'s Plumbing,San Antonio,https://www.jrsplumbing.net/,N/A,not_found
2026-03-19T04:26:28.029674,Pipe Dreams Plumbing,Las Vegas,https://pipedreamsplumbingco.com/,chancevanek@pipedreamsplumbingco.com,regex_homepage
2026-03-19T04:26:29.888578,Will's Plumbing,Las Vegas,https://www.willsplumbingllc.net/,N/A,not_found
2026-03-19T04:26:30.973227,Adaven Plumbing,Las Vegas,https://www.adavenplumbinginc.com,N/A,not_found
2026-03-19T04:26:33.353812,Royalty Plumbing LLC,Las Vegas,https://royaltyplumbingllc.com/,N/A,not_found
2026-03-19T04:26:36.582016,Darley's Plumbing,Jacksonville,https://darleysplumbing.com/,N/A,not_found
2026-03-19T04:26:37.605903,Celtic Custom Plumbing,Jacksonville,https://www.celticplumbing.com/,N/A,not_found
2026-03-19T04:26:38.839771,Aldridge & Sons Plumbing,Jacksonville,https://aldridgesonsplumbing.com/,N/A,not_found
2026-03-19T04:26:39.676233,Gary Rodgers Plumbing,Jacksonville,https://garyrodgersplumbing.com/,office@grodgerspc.com,regex_homepage
2026-03-19T04:26:41.193234,360 Electrical Contractors,Austin,https://360electricalcontractors.com,rconner@360electricalcontractors.com,regex_contact
2026-03-19T04:26:42.291861,PowerHouse Electrical Services,Austin,https://www.powerhouse-es.com/,N/A,not_found
2026-03-19T04:26:43.601089,Beckett Electrical Services,Austin,https://beckettelectrical.com/,shannon@beckettelectrical.com,regex_contact
2026-03-19T04:26:49.196178,Simply Shocking Electric,Portland,https://simplyshockingelectric.com/,N/A,not_found
2026-03-19T04:26:51.192141,Pacific Northwest Electric Inc,Portland,https://pacificnwelectric.com/,N/A,not_found
2026-03-19T04:26:51.981980,AC Electrical Contractor LLC,Portland,http://www.acelectricalcontractorllc.com/,N/A,not_found
2026-03-19T04:26:52.929767,Tripp Electric,Raleigh,https://www.trippelectric.com/,N/A,not_found
2026-03-19T04:26:55.850236,DSE Electrical Contractors,Raleigh,https://dseelectricalcontractorsnc.com/,N/A,not_found
2026-03-19T04:26:58.905493,Raleigh Electric Company,Raleigh,https://raleighelectriccompany.com/,N/A,not_found
2026-03-19T04:26:59.680689,Millcreek Electric,Salt Lake City,https://millcreekelectriccompany.com/,N/A,not_found
2026-03-19T04:27:00.677057,Citywide Electric LLC,San Antonio,https://www.citywideelectric.net/,N/A,not_found
2026-03-19T04:27:01.502281,Cappadonna Electric,San Antonio,https://www.cappadonnaelectric.com/,N/A,not_found
2026-03-19T04:27:03.943965,McLeod Electric,San Antonio,https://mcleodelectrictx.com/,N/A,not_found
2026-03-19T04:27:06.481167,Ampere Electric,Las Vegas,https://ampereelectricnv.com/,N/A,not_found
2026-03-19T04:27:09.018426,Sant Electric LLC,Las Vegas,https://www.santelectriclv.com/,N/A,not_found
2026-03-19T04:27:10.571157,Big Red Electric Company,Las Vegas,https://www.bigredelectriccompany.com/,N/A,not_found
2026-03-19T04:27:12.441424,Penny Electric,Las Vegas,https://pennyelectric.com/,email@pennyelectric.com,regex_homepage
2026-03-19T04:27:13.197018,Bolt Electric,Jacksonville,https://boltelectricnfl.com/,info@boltelectricnfl.com,regex_homepage
2026-03-19T04:27:15.297285,American Electrical Contracting,Jacksonville,https://www.american-electrical.com/,N/A,not_found
2026-03-19T04:27:16.414742,Victor Jones CPA PC,Seattle,https://www.victorjonescpa.com/,victor@victorjonescpa.com,regex_homepage
2026-03-19T04:27:17.598674,Huddleston Tax CPAs,Seattle,https://huddlestontaxcpas.com/,N/A,not_found
2026-03-19T04:27:18.907754,Raymond Lyle CPA PLLC,Seattle,https://www.raymondlylecpa.com/,andrew@raymondlylecpa.com,regex_homepage
2026-03-19T04:28:22.125606,Seattle Tax Group LLC,Seattle,https://www.seattletaxgroup.com/,N/A,not_found
2026-03-19T04:28:23.229809,David French CPA,Austin,https://davidfrenchcpa.com/,info@davidfrenchcpa.com,regex_homepage
2026-03-19T04:28:24.334385,Thomson CPA Firm,Austin,https://www.thomsoncpafirm.com/,N/A,not_found
2026-03-19T04:28:29.733019,Victoria Bogdanovich CPA,Austin,https://victoria-cpa.com/,N/A,not_found
2026-03-19T04:28:30.764806,Timothy R. Rossmiller CPA PC,Austin,https://www.rossmillercpa.com,tim@rossmillercpa.com,regex_homepage
2026-03-19T04:28:32.336012,Bartolme and Associates,Portland,https://bartolmecpa.com/,N/A,not_found
2026-03-19T04:28:34.065534,Downing & Company LLC,Portland,https://downingpdx.com/,N/A,not_found
2026-03-19T04:28:35.016353,Neumann Curtis CPAs,Portland,https://www.neumanncurtis.com/,info@neumanncurtis.com,regex_homepage
2026-03-19T04:28:35.797739,C.E. Thorn CPA PLLC,Raleigh,https://www.carsonthorncpa.com/,carson@carsonthorncpa.com,regex_homepage
2026-03-19T04:28:36.794231,Mark Vitek CPA PA,Raleigh,https://www.markvitekcpa.com/,mark@markvitekcpa.com,regex_homepage
2026-03-19T04:29:42.412190,Oak City Accounting,Raleigh,https://oakcityaccounting.com/,N/A,not_found
2026-03-19T04:29:43.617396,Robert L. Gomez CPA PC,Raleigh,https://www.robertgomezcpa.com/,N/A,not_found
2026-03-19T04:29:44.926263,Klingler & Associates,Salt Lake City,https://klinglercpa.com/,N/A,not_found
2026-03-19T04:29:45.851515,Mills & Company CPA,Salt Lake City,https://www.millsandcompany.com/,ryan@millsandcompany.com,regex_homepage
2026-03-19T04:29:46.554049,BC&V Advisors + CPAs,San Antonio,https://bcvcpa.com/,info@bcvcpa.com,regex_homepage
2026-03-19T04:29:47.545859,Jim Clark CPA,San Antonio,https://www.jimclarkcpa.com/,N/A,not_found
2026-03-19T04:30:50.736240,Richard J. Garcia CPA PC,San Antonio,https://richardjgarciacpa.com/,N/A,not_found
2026-03-19T04:30:53.788772,Mark Sherman CPA,Las Vegas,https://shermancpas.com/,N/A,not_found
2026-03-19T04:30:56.515848,Adam Hodson CPA,Las Vegas,https://adamhodsoncpa.com/,N/A,not_found
2026-03-19T04:30:57.816668,Kim Walker CPA,Las Vegas,https://kimwalkercpa.com/,N/A,not_found
2026-03-19T04:31:02.427461,Campbell Jones Cohen CPAs,Las Vegas,https://www.yournevadacpa.com/,N/A,not_found
2026-03-19T04:31:03.738163,Brock CPA,Jacksonville,https://brockcpa.com/,N/A,not_found
2026-03-19T04:31:04.530385,Coastal CPA Group PA,Jacksonville,https://coastalcpagroup.com/,N/A,fetch_failed
2026-03-19T04:31:10.228670,Ennis Pellum & Associates,Jacksonville,https://jaxcpa.com/,N/A,fetch_failed
2026-03-19T04:31:11.350985,Seattle Property Management Associates,Seattle,https://www.seattlepma.com/,N/A,not_found
2026-03-19T04:31:13.221449,Real Property Associates,Seattle,https://www.rentseattle.com/,N/A,not_found
2026-03-19T04:31:14.043038,Jevons Property Management,Seattle,https://www.jevonsproperties.com/,enrique@jevonsproperties.com,regex_homepage
2026-03-19T04:31:15.245696,SYLO Property Management,Portland,http://www.sylopm.com/,N/A,not_found
2026-03-19T04:32:09.781774,PropM Inc,Portland,https://www.propmhomes.com/,info@propmhomes.com,regex_homepage
2026-03-19T04:34:18.875134,The Alpine Group,Portland,https://www.alpinepdx.com/,N/A,not_found
2026-03-19T04:34:20.843045,1836 Property Management,Austin,https://1836propertymanagement.com/,N/A,not_found
2026-03-19T04:34:21.943484,Tri-State Management,Austin,https://www.tri-statemgmt.com/,N/A,not_found
2026-03-19T04:34:26.775398,ATX Property Management,Austin,https://www.atxpropertymanagement.com/,N/A,not_found
2026-03-19T04:36:24.911745,Property Specific Management,Raleigh,https://www.propertyspecificmanagement.com/,rentals@propspecific.com,regex_contact
2026-03-19T04:36:26.989208,Barker Realty Inc,Raleigh,https://barker-inc.com/,N/A,not_found
2026-03-19T04:36:28.013392,Rhyne Management Assoc,Raleigh,https://www.rhynerentals.com/,N/A,not_found
2026-03-19T04:36:29.048237,Concept Property Management,Salt Lake City,https://www.conceptproperty.com/,N/A,not_found
2026-03-19T04:36:32.896235,Nestwell Property Management,Salt Lake City,https://www.nestwellpropertymanagement.com/,N/A,not_found
2026-03-19T04:36:38.514980,Atara Property Management,Salt Lake City,https://www.saltlakecityspropertymanagement.com/,info@atarapm.com,regex_contact
2026-03-19T04:36:39.540700,Wright Property Group,San Antonio,https://www.wrightpg.com/,N/A,not_found
2026-03-19T04:36:40.838517,Davidson Properties Inc,San Antonio,https://www.davidsonproperties.com/,mail@davidsonproperties.com,regex_homepage
2026-03-19T04:37:44.071264,Alderson Properties,San Antonio,http://www.aldersonproperties.com/,N/A,not_found
2026-03-19T04:37:52.944985,Five Star Property Management,Las Vegas,https://fivestarpm.com/,contact@fivestarpm.com,regex_contact
2026-03-19T04:37:54.078668,Brady Realty Group,Las Vegas,https://bradyrglasvegas.com/,info@bradyrg.com,regex_homepage
2026-03-19T04:37:55.281470,SMART Property Management,Las Vegas,https://managevegas.com/,info@managevegas.com,regex_homepage
2026-03-19T04:37:56.509633,Valiant Realty & Management,Jacksonville,https://www.valiantrealtypm.com/,info@sampleaddress.com,regex_homepage
2026-03-19T04:39:00.209733,Nest Finders Property Management,Jacksonville,https://www.nestfinders.com/,N/A,not_found
2026-03-19T04:40:26.548737,Green River Property Management,Jacksonville,https://www.jacksonvillespropertymanagement.com/,kris@greenriverpm.com,regex_contact
2026-03-19T04:40:27.965605,ZafiroLaw,Seattle,https://zafirolaw.com/,N/A,not_found
2026-03-19T04:40:30.304653,ERM Immigration Law PLLC,Seattle,https://www.ermimmigrationlaw.com/,N/A,not_found
2026-03-19T04:40:31.288565,Phinney Estate Law,Seattle,https://www.phinneyestatelaw.com/,N/A,not_found
2026-03-19T04:40:33.025889,Choquette Immigration Law Group,Seattle,https://www.choquettelaw.com/,N/A,not_found
2026-03-19T04:40:34.180617,Robbins Estate Law,Austin,https://robbinsestatelaw.com/,N/A,not_found
2026-03-19T04:40:35.840026,Thrash Carroll & Sanchez Law Group,Austin,https://estateplanningaustin.com/,N/A,not_found
2026-03-19T04:40:39.188451,John M. Lane Law PLLC,Austin,https://johnlanelaw.com/,john@johnlanelaw.com,regex_homepage
2026-03-19T04:40:41.237138,Sheehan Law PLLC,Austin,https://www.farrensheehanlaw.com/,N/A,not_found
2026-03-19T04:40:45.338843,Caress Law PC,Portland,https://caresslaw.estate/,N/A,not_found
2026-03-19T04:40:48.553359,Skinner Law PC,Portland,https://www.skinnerlawpdx.com/,N/A,not_found
2026-03-19T04:40:50.805721,Vanderwall Immigration,Portland,https://www.vanderwallimmigration.com/,N/A,not_found
2026-03-19T04:40:53.525798,Immigrant Law Group LLC,Portland,https://ilgrp.com/,N/A,not_found
2026-03-19T04:40:55.052398,Edgerton Immigration Law,Raleigh,https://www.edgertonimmigration.com/,N/A,not_found
2026-03-19T04:40:57.066826,Guirguis Law PA,Raleigh,https://www.guirguislaw.com/,N/A,not_found
2026-03-19T04:40:58.719177,Paul J. Barton Law Offices,Salt Lake City,https://www.paulbartonlaw.com/,N/A,not_found
2026-03-19T04:40:59.577773,AGS Law,Salt Lake City,https://www.agslawfirm.com/,contact@agslawfirm.com,regex_homepage
2026-03-19T04:41:00.995767,Rosenblatt Law Firm,San Antonio,https://rosenblattlawfirm.com/,N/A,not_found
2026-03-19T04:41:04.355902,The South Texas Business Lawyers,San Antonio,https://www.thesouthtexasbusinesslawyers.com/,N/A,not_found
